timestamp,plant,source,capacity_mw,output_mw,status
2025-10-06 00:00:00,Isimba,Hydro,183,128.59,Online
2025-10-06 01:00:00,Isimba,Hydro,183,131.87,Online
2025-10-06 02:00:00,Isimba,Hydro,183,129.35,Online
2025-10-06 03:00:00,Isimba,Hydro,183,130.73,Online
2025-10-06 04:00:00,Isimba,Hydro,183,126.32,Online
2025-10-06 05:00:00,Isimba,Hydro,183,124.73,Online
2025-10-06 06:00:00,Isimba,Hydro,183,125.34,Online
2025-10-06 07:00:00,Isimba,Hydro,183,132.24,Online
2025-10-06 08:00:00,Isimba,Hydro,183,129.85,Online
2025-10-06 09:00:00,Isimba,Hydro,183,127.5,Online
2025-10-06 10:00:00,Isimba,Hydro,183,133.52,Online
2025-10-06 11:00:00,Isimba,Hydro,183,137.66,Online
2025-10-06 12:00:00,Isimba,Hydro,183,127.5,Online
2025-10-06 13:00:00,Isimba,Hydro,183,124.43,Online
2025-10-06 14:00:00,Isimba,Hydro,183,134.99,Online
2025-10-06 15:00:00,Isimba,Hydro,183,130.15,Online
2025-10-06 16:00:00,Isimba,Hydro,183,129.12,Online
2025-10-06 17:00:00,Isimba,Hydro,183,135.37,Online
2025-10-06 18:00:00,Isimba,Hydro,183,128.71,Online
2025-10-06 19:00:00,Isimba,Hydro,183,132.14,Online
2025-10-06 20:00:00,Isimba,Hydro,183,130.91,Online
2025-10-06 21:00:00,Isimba,Hydro,183,146.95,Online
2025-10-06 22:00:00,Isimba,Hydro,183,129.37,Online
2025-10-06 23:00:00,Isimba,Hydro,183,134.95,Online
2025-10-07 00:00:00,Isimba,Hydro,183,128.66,Online
2025-10-07 01:00:00,Isimba,Hydro,183,132.3,Online
2025-10-07 02:00:00,Isimba,Hydro,183,128.94,Online
2025-10-07 03:00:00,Isimba,Hydro,183,134.09,Online
2025-10-07 04:00:00,Isimba,Hydro,183,129.46,Online
2025-10-07 05:00:00,Isimba,Hydro,183,132.58,Online
2025-10-07 06:00:00,Isimba,Hydro,183,126.03,Online
2025-10-07 07:00:00,Isimba,Hydro,183,125.82,Online
2025-10-07 08:00:00,Isimba,Hydro,183,120.18,Online
2025-10-07 09:00:00,Isimba,Hydro,183,131.86,Online
2025-10-07 10:00:00,Isimba,Hydro,183,126.59,Online
2025-10-07 11:00:00,Isimba,Hydro,183,141.37,Online
2025-10-07 12:00:00,Isimba,Hydro,183,127.5,Online
2025-10-07 13:00:00,Isimba,Hydro,183,136.44,Online
2025-10-07 14:00:00,Isimba,Hydro,183,135.91,Online
2025-10-07 15:00:00,Isimba,Hydro,183,128.68,Online
2025-10-07 16:00:00,Isimba,Hydro,183,126.13,Online
2025-10-07 17:00:00,Isimba,Hydro,183,129.26,Online
2025-10-07 18:00:00,Isimba,Hydro,183,135.86,Online
2025-10-07 19:00:00,Isimba,Hydro,183,141.84,Online
2025-10-07 20:00:00,Isimba,Hydro,183,123.54,Online
2025-10-07 21:00:00,Isimba,Hydro,183,130.03,Online
2025-10-07 22:00:00,Isimba,Hydro,183,126.82,Online
2025-10-07 23:00:00,Isimba,Hydro,183,128.08,Online
2025-10-08 00:00:00,Isimba,Hydro,183,138.72,Online
2025-10-08 01:00:00,Isimba,Hydro,183,125.85,Online
2025-10-08 02:00:00,Isimba,Hydro,183,121.5,Online
2025-10-08 03:00:00,Isimba,Hydro,183,130.9,Online
2025-10-08 04:00:00,Isimba,Hydro,183,131.82,Online
2025-10-08 05:00:00,Isimba,Hydro,183,127.66,Online
2025-10-08 06:00:00,Isimba,Hydro,183,126.31,Online
2025-10-08 07:00:00,Isimba,Hydro,183,130.68,Online
2025-10-08 08:00:00,Isimba,Hydro,183,122.84,Online
2025-10-08 09:00:00,Isimba,Hydro,183,132.04,Online
2025-10-08 10:00:00,Isimba,Hydro,183,128.05,Online
2025-10-08 11:00:00,Isimba,Hydro,183,137.06,Online
2025-10-08 12:00:00,Isimba,Hydro,183,131.51,Online
2025-10-08 13:00:00,Isimba,Hydro,183,129.05,Online
2025-10-08 14:00:00,Isimba,Hydro,183,128.66,Online
2025-10-08 15:00:00,Isimba,Hydro,183,119.81,Online
2025-10-08 16:00:00,Isimba,Hydro,183,129.21,Online
2025-10-08 17:00:00,Isimba,Hydro,183,128.8,Online
2025-10-08 18:00:00,Isimba,Hydro,183,130.12,Online
2025-10-08 19:00:00,Isimba,Hydro,183,128.86,Online
2025-10-08 20:00:00,Isimba,Hydro,183,137.27,Online
2025-10-08 21:00:00,Isimba,Hydro,183,128.45,Online
2025-10-08 22:00:00,Isimba,Hydro,183,125.47,Online
2025-10-08 23:00:00,Isimba,Hydro,183,121.2,Online
2025-10-09 00:00:00,Isimba,Hydro,183,127.36,Online
2025-10-09 01:00:00,Isimba,Hydro,183,124.24,Online
2025-10-09 02:00:00,Isimba,Hydro,183,122.94,Online
2025-10-09 03:00:00,Isimba,Hydro,183,128.06,Online
2025-10-09 04:00:00,Isimba,Hydro,183,135.58,Online
2025-10-09 05:00:00,Isimba,Hydro,183,134.52,Online
2025-10-09 06:00:00,Isimba,Hydro,183,123.02,Online
2025-10-09 07:00:00,Isimba,Hydro,183,129.86,Online
2025-10-09 08:00:00,Isimba,Hydro,183,131.87,Online
2025-10-09 09:00:00,Isimba,Hydro,183,132.71,Online
2025-10-09 10:00:00,Isimba,Hydro,183,137.99,Online
2025-10-09 11:00:00,Isimba,Hydro,183,123.61,Online
2025-10-09 12:00:00,Isimba,Hydro,183,125.08,Online
2025-10-09 13:00:00,Isimba,Hydro,183,126.24,Online
2025-10-09 14:00:00,Isimba,Hydro,183,131.57,Online
2025-10-09 15:00:00,Isimba,Hydro,183,115.56,Online
2025-10-09 16:00:00,Isimba,Hydro,183,128.49,Online
2025-10-09 17:00:00,Isimba,Hydro,183,120.43,Online
2025-10-09 18:00:00,Isimba,Hydro,183,129.66,Online
2025-10-09 19:00:00,Isimba,Hydro,183,140.41,Online
2025-10-09 20:00:00,Isimba,Hydro,183,134.35,Online
2025-10-09 21:00:00,Isimba,Hydro,183,123.31,Online
2025-10-09 22:00:00,Isimba,Hydro,183,127.5,Online
2025-10-09 23:00:00,Isimba,Hydro,183,125.06,Online
2025-10-10 00:00:00,Isimba,Hydro,183,136.28,Online
2025-10-10 01:00:00,Isimba,Hydro,183,118.16,Online
2025-10-10 02:00:00,Isimba,Hydro,183,127.3,Online
2025-10-10 03:00:00,Isimba,Hydro,183,125.96,Online
2025-10-10 04:00:00,Isimba,Hydro,183,123.49,Online
2025-10-10 05:00:00,Isimba,Hydro,183,138.17,Online
2025-10-10 06:00:00,Isimba,Hydro,183,121.45,Online
2025-10-10 07:00:00,Isimba,Hydro,183,123.38,Online
2025-10-10 08:00:00,Isimba,Hydro,183,137.84,Online
2025-10-10 09:00:00,Isimba,Hydro,183,129.06,Online
2025-10-10 10:00:00,Isimba,Hydro,183,128.66,Online
2025-10-10 11:00:00,Isimba,Hydro,183,126.33,Online
2025-10-10 12:00:00,Isimba,Hydro,183,129.56,Online
2025-10-10 13:00:00,Isimba,Hydro,183,127.35,Online
2025-10-10 14:00:00,Isimba,Hydro,183,125.76,Online
2025-10-10 15:00:00,Isimba,Hydro,183,122.31,Online
2025-10-10 16:00:00,Isimba,Hydro,183,129.78,Online
2025-10-10 17:00:00,Isimba,Hydro,183,126.48,Online
2025-10-10 18:00:00,Isimba,Hydro,183,127.14,Online
2025-10-10 19:00:00,Isimba,Hydro,183,132.99,Online
2025-10-10 20:00:00,Isimba,Hydro,183,126.95,Online
2025-10-10 21:00:00,Isimba,Hydro,183,129.0,Online
2025-10-10 22:00:00,Isimba,Hydro,183,138.25,Online
2025-10-10 23:00:00,Isimba,Hydro,183,131.56,Online
2025-10-11 00:00:00,Isimba,Hydro,183,126.66,Online
2025-10-11 01:00:00,Isimba,Hydro,183,123.77,Online
2025-10-11 02:00:00,Isimba,Hydro,183,128.77,Online
2025-10-11 03:00:00,Isimba,Hydro,183,133.53,Online
2025-10-11 04:00:00,Isimba,Hydro,183,126.4,Online
2025-10-11 05:00:00,Isimba,Hydro,183,129.23,Online
2025-10-11 06:00:00,Isimba,Hydro,183,126.27,Online
2025-10-11 07:00:00,Isimba,Hydro,183,127.34,Online
2025-10-11 08:00:00,Isimba,Hydro,183,122.84,Online
2025-10-11 09:00:00,Isimba,Hydro,183,130.54,Online
2025-10-11 10:00:00,Isimba,Hydro,183,129.89,Online
2025-10-11 11:00:00,Isimba,Hydro,183,136.78,Online
2025-10-11 12:00:00,Isimba,Hydro,183,129.68,Online
2025-10-11 13:00:00,Isimba,Hydro,183,125.42,Online
2025-10-11 14:00:00,Isimba,Hydro,183,136.63,Online
2025-10-11 15:00:00,Isimba,Hydro,183,131.0,Online
2025-10-11 16:00:00,Isimba,Hydro,183,130.09,Online
2025-10-11 17:00:00,Isimba,Hydro,183,129.04,Online
2025-10-11 18:00:00,Isimba,Hydro,183,129.89,Online
2025-10-11 19:00:00,Isimba,Hydro,183,124.63,Online
2025-10-11 20:00:00,Isimba,Hydro,183,128.66,Online
2025-10-11 21:00:00,Isimba,Hydro,183,127.95,Online
2025-10-11 22:00:00,Isimba,Hydro,183,0.0,Outage
2025-10-11 23:00:00,Isimba,Hydro,183,0.0,Outage
2025-10-12 00:00:00,Isimba,Hydro,183,0.0,Outage
2025-10-12 01:00:00,Isimba,Hydro,183,0.0,Outage
2025-10-12 02:00:00,Isimba,Hydro,183,0.0,Outage
2025-10-12 03:00:00,Isimba,Hydro,183,0.0,Outage
2025-10-12 04:00:00,Isimba,Hydro,183,0.0,Outage
2025-10-12 05:00:00,Isimba,Hydro,183,0.0,Outage
2025-10-12 06:00:00,Isimba,Hydro,183,128.3,Online
2025-10-12 07:00:00,Isimba,Hydro,183,128.16,Online
2025-10-12 08:00:00,Isimba,Hydro,183,125.37,Online
2025-10-12 09:00:00,Isimba,Hydro,183,135.46,Online
2025-10-12 10:00:00,Isimba,Hydro,183,129.44,Online
2025-10-12 11:00:00,Isimba,Hydro,183,128.33,Online
2025-10-12 12:00:00,Isimba,Hydro,183,129.57,Online
2025-10-12 13:00:00,Isimba,Hydro,183,129.96,Online
2025-10-12 14:00:00,Isimba,Hydro,183,128.22,Online
2025-10-12 15:00:00,Isimba,Hydro,183,135.45,Online
2025-10-12 16:00:00,Isimba,Hydro,183,135.4,Online
2025-10-12 17:00:00,Isimba,Hydro,183,129.4,Online
2025-10-12 18:00:00,Isimba,Hydro,183,124.9,Online
2025-10-12 19:00:00,Isimba,Hydro,183,130.61,Online
2025-10-12 20:00:00,Isimba,Hydro,183,125.84,Online
2025-10-12 21:00:00,Isimba,Hydro,183,136.3,Online
2025-10-12 22:00:00,Isimba,Hydro,183,137.04,Online
2025-10-12 23:00:00,Isimba,Hydro,183,132.65,Online
2025-10-13 00:00:00,Isimba,Hydro,183,122.78,Online
2025-10-13 01:00:00,Isimba,Hydro,183,126.37,Online
2025-10-13 02:00:00,Isimba,Hydro,183,127.74,Online
2025-10-13 03:00:00,Isimba,Hydro,183,124.43,Online
2025-10-13 04:00:00,Isimba,Hydro,183,127.21,Online
2025-10-13 05:00:00,Isimba,Hydro,183,129.98,Online
2025-10-13 06:00:00,Isimba,Hydro,183,131.5,Online
2025-10-13 07:00:00,Isimba,Hydro,183,135.43,Online
2025-10-13 08:00:00,Isimba,Hydro,183,128.67,Online
2025-10-13 09:00:00,Isimba,Hydro,183,127.23,Online
2025-10-13 10:00:00,Isimba,Hydro,183,122.13,Online
2025-10-13 11:00:00,Isimba,Hydro,183,130.57,Online
2025-10-13 12:00:00,Isimba,Hydro,183,126.44,Online
2025-10-13 13:00:00,Isimba,Hydro,183,127.7,Online
2025-10-13 14:00:00,Isimba,Hydro,183,125.86,Online
2025-10-13 15:00:00,Isimba,Hydro,183,126.01,Online
2025-10-13 16:00:00,Isimba,Hydro,183,132.49,Online
2025-10-13 17:00:00,Isimba,Hydro,183,128.49,Online
2025-10-13 18:00:00,Isimba,Hydro,183,136.85,Online
2025-10-13 19:00:00,Isimba,Hydro,183,123.01,Online
2025-10-13 20:00:00,Isimba,Hydro,183,135.25,Online
2025-10-13 21:00:00,Isimba,Hydro,183,126.24,Online
2025-10-13 22:00:00,Isimba,Hydro,183,128.5,Online
2025-10-13 23:00:00,Isimba,Hydro,183,131.34,Online
2025-10-14 00:00:00,Isimba,Hydro,183,133.95,Online
2025-10-14 01:00:00,Isimba,Hydro,183,134.16,Online
2025-10-14 02:00:00,Isimba,Hydro,183,134.06,Online
2025-10-14 03:00:00,Isimba,Hydro,183,127.58,Online
2025-10-14 04:00:00,Isimba,Hydro,183,138.01,Online
2025-10-14 05:00:00,Isimba,Hydro,183,131.83,Online
2025-10-14 06:00:00,Isimba,Hydro,183,113.47,Online
2025-10-14 07:00:00,Isimba,Hydro,183,128.96,Online
2025-10-14 08:00:00,Isimba,Hydro,183,126.83,Online
2025-10-14 09:00:00,Isimba,Hydro,183,127.18,Online
2025-10-14 10:00:00,Isimba,Hydro,183,132.08,Online
2025-10-14 11:00:00,Isimba,Hydro,183,130.38,Online
2025-10-14 12:00:00,Isimba,Hydro,183,125.31,Online
2025-10-14 13:00:00,Isimba,Hydro,183,136.55,Online
2025-10-14 14:00:00,Isimba,Hydro,183,122.17,Online
2025-10-14 15:00:00,Isimba,Hydro,183,121.82,Online
2025-10-14 16:00:00,Isimba,Hydro,183,123.19,Online
2025-10-14 17:00:00,Isimba,Hydro,183,131.09,Online
2025-10-14 18:00:00,Isimba,Hydro,183,130.69,Online
2025-10-14 19:00:00,Isimba,Hydro,183,124.61,Online
2025-10-14 20:00:00,Isimba,Hydro,183,125.73,Online
2025-10-14 21:00:00,Isimba,Hydro,183,128.78,Online
2025-10-14 22:00:00,Isimba,Hydro,183,123.28,Online
2025-10-14 23:00:00,Isimba,Hydro,183,132.92,Online
2025-10-15 00:00:00,Isimba,Hydro,183,136.73,Online
2025-10-15 01:00:00,Isimba,Hydro,183,127.74,Online
2025-10-15 02:00:00,Isimba,Hydro,183,130.44,Online
2025-10-15 03:00:00,Isimba,Hydro,183,129.22,Online
2025-10-15 04:00:00,Isimba,Hydro,183,135.71,Online
2025-10-15 05:00:00,Isimba,Hydro,183,138.66,Online
2025-10-15 06:00:00,Isimba,Hydro,183,126.82,Online
2025-10-15 07:00:00,Isimba,Hydro,183,128.83,Online
2025-10-15 08:00:00,Isimba,Hydro,183,133.08,Online
2025-10-15 09:00:00,Isimba,Hydro,183,130.44,Online
2025-10-15 10:00:00,Isimba,Hydro,183,123.96,Online
2025-10-15 11:00:00,Isimba,Hydro,183,119.33,Online
2025-10-15 12:00:00,Isimba,Hydro,183,125.58,Online
2025-10-15 13:00:00,Isimba,Hydro,183,130.35,Online
2025-10-15 14:00:00,Isimba,Hydro,183,126.63,Online
2025-10-15 15:00:00,Isimba,Hydro,183,123.22,Online
2025-10-15 16:00:00,Isimba,Hydro,183,125.67,Online
2025-10-15 17:00:00,Isimba,Hydro,183,138.1,Online
2025-10-15 18:00:00,Isimba,Hydro,183,122.84,Online
2025-10-15 19:00:00,Isimba,Hydro,183,127.04,Online
2025-10-15 20:00:00,Isimba,Hydro,183,126.0,Online
2025-10-15 21:00:00,Isimba,Hydro,183,138.74,Online
2025-10-15 22:00:00,Isimba,Hydro,183,121.07,Online
2025-10-15 23:00:00,Isimba,Hydro,183,124.61,Online
2025-10-16 00:00:00,Isimba,Hydro,183,128.84,Online
2025-10-16 01:00:00,Isimba,Hydro,183,129.38,Online
2025-10-16 02:00:00,Isimba,Hydro,183,134.29,Online
2025-10-16 03:00:00,Isimba,Hydro,183,133.76,Online
2025-10-16 04:00:00,Isimba,Hydro,183,124.89,Online
2025-10-16 05:00:00,Isimba,Hydro,183,130.13,Online
2025-10-16 06:00:00,Isimba,Hydro,183,127.62,Online
2025-10-16 07:00:00,Isimba,Hydro,183,126.16,Online
2025-10-16 08:00:00,Isimba,Hydro,183,133.75,Online
2025-10-16 09:00:00,Isimba,Hydro,183,129.83,Online
2025-10-16 10:00:00,Isimba,Hydro,183,136.73,Online
2025-10-16 11:00:00,Isimba,Hydro,183,130.97,Online
2025-10-16 12:00:00,Isimba,Hydro,183,133.29,Online
2025-10-16 13:00:00,Isimba,Hydro,183,114.54,Online
2025-10-16 14:00:00,Isimba,Hydro,183,128.98,Online
2025-10-16 15:00:00,Isimba,Hydro,183,130.75,Online
2025-10-16 16:00:00,Isimba,Hydro,183,131.23,Online
2025-10-16 17:00:00,Isimba,Hydro,183,136.49,Online
2025-10-16 18:00:00,Isimba,Hydro,183,131.72,Online
2025-10-16 19:00:00,Isimba,Hydro,183,122.3,Online
2025-10-16 20:00:00,Isimba,Hydro,183,131.31,Online
2025-10-16 21:00:00,Isimba,Hydro,183,132.85,Online
2025-10-16 22:00:00,Isimba,Hydro,183,125.4,Online
2025-10-16 23:00:00,Isimba,Hydro,183,126.43,Online
2025-10-17 00:00:00,Isimba,Hydro,183,132.45,Online
2025-10-17 01:00:00,Isimba,Hydro,183,128.42,Online
2025-10-17 02:00:00,Isimba,Hydro,183,134.04,Online
2025-10-17 03:00:00,Isimba,Hydro,183,129.37,Online
2025-10-17 04:00:00,Isimba,Hydro,183,117.19,Online
2025-10-17 05:00:00,Isimba,Hydro,183,128.72,Online
2025-10-17 06:00:00,Isimba,Hydro,183,126.38,Online
2025-10-17 07:00:00,Isimba,Hydro,183,131.59,Online
2025-10-17 08:00:00,Isimba,Hydro,183,130.61,Online
2025-10-17 09:00:00,Isimba,Hydro,183,123.58,Online
2025-10-17 10:00:00,Isimba,Hydro,183,129.45,Online
2025-10-17 11:00:00,Isimba,Hydro,183,131.19,Online
2025-10-17 12:00:00,Isimba,Hydro,183,130.72,Online
2025-10-17 13:00:00,Isimba,Hydro,183,133.46,Online
2025-10-17 14:00:00,Isimba,Hydro,183,123.18,Online
2025-10-17 15:00:00,Isimba,Hydro,183,127.63,Online
2025-10-17 16:00:00,Isimba,Hydro,183,116.98,Online
2025-10-17 17:00:00,Isimba,Hydro,183,134.5,Online
2025-10-17 18:00:00,Isimba,Hydro,183,129.06,Online
2025-10-17 19:00:00,Isimba,Hydro,183,127.99,Online
2025-10-17 20:00:00,Isimba,Hydro,183,127.91,Online
2025-10-17 21:00:00,Isimba,Hydro,183,131.03,Online
2025-10-17 22:00:00,Isimba,Hydro,183,133.92,Online
2025-10-17 23:00:00,Isimba,Hydro,183,127.07,Online
2025-10-18 00:00:00,Isimba,Hydro,183,130.51,Online
2025-10-18 01:00:00,Isimba,Hydro,183,130.45,Online
2025-10-18 02:00:00,Isimba,Hydro,183,117.12,Online
2025-10-18 03:00:00,Isimba,Hydro,183,124.77,Online
2025-10-18 04:00:00,Isimba,Hydro,183,130.65,Online
2025-10-18 05:00:00,Isimba,Hydro,183,134.75,Online
2025-10-18 06:00:00,Isimba,Hydro,183,135.39,Online
2025-10-18 07:00:00,Isimba,Hydro,183,122.12,Online
2025-10-18 08:00:00,Isimba,Hydro,183,133.54,Online
2025-10-18 09:00:00,Isimba,Hydro,183,133.72,Online
2025-10-18 10:00:00,Isimba,Hydro,183,130.53,Online
2025-10-18 11:00:00,Isimba,Hydro,183,118.04,Online
2025-10-18 12:00:00,Isimba,Hydro,183,125.65,Online
2025-10-18 13:00:00,Isimba,Hydro,183,128.97,Online
2025-10-18 14:00:00,Isimba,Hydro,183,127.2,Online
2025-10-18 15:00:00,Isimba,Hydro,183,117.27,Online
2025-10-18 16:00:00,Isimba,Hydro,183,127.07,Online
2025-10-18 17:00:00,Isimba,Hydro,183,123.63,Online
2025-10-18 18:00:00,Isimba,Hydro,183,131.44,Online
2025-10-18 19:00:00,Isimba,Hydro,183,130.88,Online
2025-10-18 20:00:00,Isimba,Hydro,183,131.1,Online
2025-10-18 21:00:00,Isimba,Hydro,183,126.51,Online
2025-10-18 22:00:00,Isimba,Hydro,183,128.51,Online
2025-10-18 23:00:00,Isimba,Hydro,183,127.98,Online
2025-10-19 00:00:00,Isimba,Hydro,183,132.95,Online
2025-10-19 01:00:00,Isimba,Hydro,183,125.53,Online
2025-10-19 02:00:00,Isimba,Hydro,183,124.38,Online
2025-10-19 03:00:00,Isimba,Hydro,183,133.2,Online
2025-10-19 04:00:00,Isimba,Hydro,183,132.48,Online
2025-10-19 05:00:00,Isimba,Hydro,183,130.66,Online
2025-10-19 06:00:00,Isimba,Hydro,183,136.37,Online
2025-10-19 07:00:00,Isimba,Hydro,183,138.98,Online
2025-10-19 08:00:00,Isimba,Hydro,183,134.58,Online
2025-10-19 09:00:00,Isimba,Hydro,183,124.43,Online
2025-10-19 10:00:00,Isimba,Hydro,183,132.53,Online
2025-10-19 11:00:00,Isimba,Hydro,183,128.83,Online
2025-10-19 12:00:00,Isimba,Hydro,183,125.38,Online
2025-10-19 13:00:00,Isimba,Hydro,183,124.46,Online
2025-10-19 14:00:00,Isimba,Hydro,183,129.65,Online
2025-10-19 15:00:00,Isimba,Hydro,183,132.46,Online
2025-10-19 16:00:00,Isimba,Hydro,183,135.34,Online
2025-10-19 17:00:00,Isimba,Hydro,183,131.73,Online
2025-10-19 18:00:00,Isimba,Hydro,183,131.21,Online
2025-10-19 19:00:00,Isimba,Hydro,183,127.21,Online
2025-10-19 20:00:00,Isimba,Hydro,183,129.38,Online
2025-10-19 21:00:00,Isimba,Hydro,183,120.6,Online
2025-10-19 22:00:00,Isimba,Hydro,183,131.17,Online
2025-10-19 23:00:00,Isimba,Hydro,183,130.48,Online
2025-10-20 00:00:00,Isimba,Hydro,183,137.97,Online
2025-10-20 01:00:00,Isimba,Hydro,183,127.96,Online
2025-10-20 02:00:00,Isimba,Hydro,183,134.27,Online
2025-10-20 03:00:00,Isimba,Hydro,183,125.73,Online
2025-10-20 04:00:00,Isimba,Hydro,183,136.86,Online
2025-10-20 05:00:00,Isimba,Hydro,183,135.59,Online
2025-10-20 06:00:00,Isimba,Hydro,183,133.96,Online
2025-10-20 07:00:00,Isimba,Hydro,183,128.47,Online
2025-10-20 08:00:00,Isimba,Hydro,183,127.02,Online
2025-10-20 09:00:00,Isimba,Hydro,183,126.26,Online
2025-10-20 10:00:00,Isimba,Hydro,183,123.17,Online
2025-10-20 11:00:00,Isimba,Hydro,183,130.56,Online
2025-10-20 12:00:00,Isimba,Hydro,183,126.89,Online
2025-10-20 13:00:00,Isimba,Hydro,183,130.12,Online
2025-10-20 14:00:00,Isimba,Hydro,183,129.03,Online
2025-10-20 15:00:00,Isimba,Hydro,183,122.66,Online
2025-10-20 16:00:00,Isimba,Hydro,183,133.6,Online
2025-10-20 17:00:00,Isimba,Hydro,183,128.65,Online
2025-10-20 18:00:00,Isimba,Hydro,183,132.58,Online
2025-10-20 19:00:00,Isimba,Hydro,183,122.19,Online
2025-10-20 20:00:00,Isimba,Hydro,183,124.25,Online
2025-10-20 21:00:00,Isimba,Hydro,183,126.15,Online
2025-10-20 22:00:00,Isimba,Hydro,183,129.41,Online
2025-10-20 23:00:00,Isimba,Hydro,183,127.63,Online
2025-10-21 00:00:00,Isimba,Hydro,183,134.92,Online
2025-10-21 01:00:00,Isimba,Hydro,183,133.23,Online
2025-10-21 02:00:00,Isimba,Hydro,183,124.2,Online
2025-10-21 03:00:00,Isimba,Hydro,183,143.01,Online
2025-10-21 04:00:00,Isimba,Hydro,183,127.5,Online
2025-10-21 05:00:00,Isimba,Hydro,183,134.54,Online
2025-10-21 06:00:00,Isimba,Hydro,183,126.48,Online
2025-10-21 07:00:00,Isimba,Hydro,183,131.13,Online
2025-10-21 08:00:00,Isimba,Hydro,183,132.8,Online
2025-10-21 09:00:00,Isimba,Hydro,183,120.24,Online
2025-10-21 10:00:00,Isimba,Hydro,183,136.88,Online
2025-10-21 11:00:00,Isimba,Hydro,183,123.94,Online
2025-10-21 12:00:00,Isimba,Hydro,183,126.15,Online
2025-10-21 13:00:00,Isimba,Hydro,183,124.84,Online
2025-10-21 14:00:00,Isimba,Hydro,183,125.03,Online
2025-10-21 15:00:00,Isimba,Hydro,183,125.27,Online
2025-10-21 16:00:00,Isimba,Hydro,183,121.83,Online
2025-10-21 17:00:00,Isimba,Hydro,183,131.83,Online
2025-10-21 18:00:00,Isimba,Hydro,183,128.53,Online
2025-10-21 19:00:00,Isimba,Hydro,183,127.23,Online
2025-10-21 20:00:00,Isimba,Hydro,183,133.14,Online
2025-10-21 21:00:00,Isimba,Hydro,183,136.98,Online
2025-10-21 22:00:00,Isimba,Hydro,183,119.95,Online
2025-10-21 23:00:00,Isimba,Hydro,183,136.25,Online
2025-10-22 00:00:00,Isimba,Hydro,183,127.66,Online
2025-10-22 01:00:00,Isimba,Hydro,183,120.87,Online
2025-10-22 02:00:00,Isimba,Hydro,183,129.89,Online
2025-10-22 03:00:00,Isimba,Hydro,183,127.18,Online
2025-10-22 04:00:00,Isimba,Hydro,183,132.18,Online
2025-10-22 05:00:00,Isimba,Hydro,183,128.52,Online
2025-10-22 06:00:00,Isimba,Hydro,183,129.6,Online
2025-10-22 07:00:00,Isimba,Hydro,183,125.55,Online
2025-10-22 08:00:00,Isimba,Hydro,183,122.52,Online
2025-10-22 09:00:00,Isimba,Hydro,183,131.57,Online
2025-10-22 10:00:00,Isimba,Hydro,183,125.1,Online
2025-10-22 11:00:00,Isimba,Hydro,183,129.84,Online
2025-10-22 12:00:00,Isimba,Hydro,183,135.37,Online
2025-10-22 13:00:00,Isimba,Hydro,183,126.96,Online
2025-10-22 14:00:00,Isimba,Hydro,183,131.36,Online
2025-10-22 15:00:00,Isimba,Hydro,183,127.62,Online
2025-10-22 16:00:00,Isimba,Hydro,183,125.92,Online
2025-10-22 17:00:00,Isimba,Hydro,183,119.79,Online
2025-10-22 18:00:00,Isimba,Hydro,183,127.58,Online
2025-10-22 19:00:00,Isimba,Hydro,183,126.94,Online
2025-10-22 20:00:00,Isimba,Hydro,183,123.33,Online
2025-10-22 21:00:00,Isimba,Hydro,183,117.38,Online
2025-10-22 22:00:00,Isimba,Hydro,183,119.24,Online
2025-10-22 23:00:00,Isimba,Hydro,183,136.9,Online
2025-10-23 00:00:00,Isimba,Hydro,183,127.83,Online
2025-10-23 01:00:00,Isimba,Hydro,183,120.3,Online
2025-10-23 02:00:00,Isimba,Hydro,183,124.56,Online
2025-10-23 03:00:00,Isimba,Hydro,183,127.69,Online
2025-10-23 04:00:00,Isimba,Hydro,183,129.93,Online
2025-10-23 05:00:00,Isimba,Hydro,183,126.44,Online
2025-10-23 06:00:00,Isimba,Hydro,183,137.95,Online
2025-10-23 07:00:00,Isimba,Hydro,183,138.19,Online
2025-10-23 08:00:00,Isimba,Hydro,183,129.59,Online
2025-10-23 09:00:00,Isimba,Hydro,183,125.76,Online
2025-10-23 10:00:00,Isimba,Hydro,183,129.59,Online
2025-10-23 11:00:00,Isimba,Hydro,183,120.85,Online
2025-10-23 12:00:00,Isimba,Hydro,183,132.74,Online
2025-10-23 13:00:00,Isimba,Hydro,183,128.51,Online
2025-10-23 14:00:00,Isimba,Hydro,183,121.47,Online
2025-10-23 15:00:00,Isimba,Hydro,183,124.65,Online
2025-10-23 16:00:00,Isimba,Hydro,183,130.56,Online
2025-10-23 17:00:00,Isimba,Hydro,183,119.13,Online
2025-10-23 18:00:00,Isimba,Hydro,183,123.07,Online
2025-10-23 19:00:00,Isimba,Hydro,183,125.26,Online
2025-10-23 20:00:00,Isimba,Hydro,183,132.61,Online
2025-10-23 21:00:00,Isimba,Hydro,183,136.39,Online
2025-10-23 22:00:00,Isimba,Hydro,183,129.57,Online
2025-10-23 23:00:00,Isimba,Hydro,183,111.5,Online
2025-10-24 00:00:00,Isimba,Hydro,183,121.8,Online
2025-10-24 01:00:00,Isimba,Hydro,183,145.32,Online
2025-10-24 02:00:00,Isimba,Hydro,183,128.29,Online
2025-10-24 03:00:00,Isimba,Hydro,183,114.2,Online
