timestamp,demand_mw,demand_with_losses_mw,hydro_supply_mw,solar_supply_mw,thermal_supply_mw,total_supply_mw,unmet_demand_mw,frequency_hz
2025-07-05 16:00:00,645.97,721.23,926.05,8.71,0.0,934.76,0.0,50.017
2025-07-05 17:00:00,742.29,828.77,926.44,5.08,0.0,931.52,0.0,49.94
2025-07-05 18:00:00,788.49,880.35,933.41,0.0,0.0,933.41,0.0,49.994
2025-07-05 19:00:00,858.29,958.29,933.08,0.0,25.31,958.39,0.0,50.053
2025-07-05 20:00:00,803.78,897.41,903.77,0.0,0.0,903.77,0.0,50.009
2025-07-05 21:00:00,749.52,836.84,941.92,0.0,0.0,941.92,0.0,49.982
2025-07-05 22:00:00,652.98,729.06,931.8,0.0,0.0,931.8,0.0,50.016
2025-07-05 23:00:00,573.78,640.63,940.23,0.0,0.0,940.23,0.0,49.947
2025-07-06 00:00:00,465.57,519.81,901.39,0.0,0.0,901.39,0.0,50.007
2025-07-06 01:00:00,448.14,500.35,937.3,0.0,0.0,937.3,0.0,49.987
2025-07-06 02:00:00,416.78,465.33,934.16,0.0,0.0,934.16,0.0,50.001
2025-07-06 03:00:00,409.8,457.54,951.4,0.0,0.0,951.4,0.0,49.967
2025-07-06 04:00:00,429.21,479.22,935.78,0.0,0.0,935.78,0.0,49.989
2025-07-06 05:00:00,468.93,523.56,923.03,0.0,0.0,923.03,0.0,49.935
2025-07-06 06:00:00,562.39,627.91,904.89,0.0,0.0,904.89,0.0,49.985
2025-07-06 07:00:00,656.06,732.49,948.28,4.45,0.0,952.74,0.0,50.003
2025-07-06 08:00:00,755.38,843.38,908.05,9.23,0.0,917.29,0.0,50.028
2025-07-06 09:00:00,763.66,852.62,923.36,12.05,0.0,935.4,0.0,50.062
2025-07-06 10:00:00,697.83,779.12,939.3,14.82,0.0,954.12,0.0,49.98
2025-07-06 11:00:00,677.17,756.05,924.59,14.45,0.0,939.04,0.0,50.013
2025-07-06 12:00:00,657.11,733.66,927.51,14.07,0.0,941.59,0.0,49.992
2025-07-06 13:00:00,631.92,705.54,940.04,18.07,0.0,958.11,0.0,49.993
2025-07-06 14:00:00,622.07,694.54,931.36,14.81,0.0,946.18,0.0,50.002
2025-07-06 15:00:00,631.2,704.73,911.06,12.22,0.0,923.28,0.0,49.996
2025-07-06 16:00:00,671.42,749.64,924.22,7.65,0.0,931.88,0.0,50.047
2025-07-06 17:00:00,732.29,817.6,924.89,4.08,0.0,928.97,0.0,49.993
2025-07-06 18:00:00,813.0,907.72,923.74,0.0,0.0,923.74,0.0,49.971
2025-07-06 19:00:00,826.97,923.32,941.03,0.0,0.0,941.03,0.0,50.005
2025-07-06 20:00:00,817.73,913.0,921.98,0.0,0.0,921.98,0.0,49.973
2025-07-06 21:00:00,752.17,839.79,954.05,0.0,0.0,954.05,0.0,49.991
2025-07-06 22:00:00,653.85,730.02,976.68,0.0,0.0,976.68,0.0,50.026
2025-07-06 23:00:00,584.37,652.45,934.06,0.0,0.0,934.06,0.0,49.994
2025-07-07 00:00:00,507.86,567.02,944.44,0.0,0.0,944.44,0.0,50.013
2025-07-07 01:00:00,500.82,559.17,964.17,0.0,0.0,964.17,0.0,49.995
2025-07-07 02:00:00,490.73,547.9,911.64,0.0,0.0,911.64,0.0,50.007
2025-07-07 03:00:00,441.2,492.6,912.08,0.0,0.0,912.08,0.0,49.983
2025-07-07 04:00:00,468.63,523.23,915.01,0.0,0.0,915.01,0.0,50.02
2025-07-07 05:00:00,524.23,585.3,899.91,0.0,0.0,899.91,0.0,49.967
2025-07-07 06:00:00,619.38,691.53,937.06,0.0,0.0,937.06,0.0,49.98
2025-07-07 07:00:00,721.12,805.13,911.44,4.37,0.0,915.81,0.0,50.002
2025-07-07 08:00:00,855.23,954.86,920.4,9.44,25.12,954.96,0.0,50.021
2025-07-07 09:00:00,819.47,914.94,893.38,13.22,8.36,914.96,0.0,50.005
2025-07-07 10:00:00,760.63,849.25,929.76,16.14,0.0,945.89,0.0,50.013
2025-07-07 11:00:00,716.82,800.33,865.19,11.31,0.0,876.5,0.0,49.97
2025-07-07 12:00:00,734.35,819.91,939.09,17.6,0.0,956.69,0.0,49.992
2025-07-07 13:00:00,698.38,779.75,948.64,16.7,0.0,965.34,0.0,50.006
2025-07-07 14:00:00,690.34,770.77,931.99,14.68,0.0,946.67,0.0,50.001
2025-07-07 15:00:00,723.96,808.3,954.54,12.61,0.0,967.15,0.0,49.973
2025-07-07 16:00:00,716.16,799.59,959.61,8.68,0.0,968.29,0.0,49.979
2025-07-07 17:00:00,755.45,843.46,921.4,4.64,0.0,926.04,0.0,49.997
2025-07-07 18:00:00,874.09,975.92,917.81,0.0,50.0,967.81,8.1,49.938
2025-07-07 19:00:00,885.01,988.11,957.18,0.0,32.13,989.31,0.0,50.053
2025-07-07 20:00:00,861.85,962.26,945.02,0.0,16.84,961.86,0.4,49.969
2025-07-07 21:00:00,802.91,896.45,935.52,0.0,0.0,935.52,0.0,50.001
2025-07-07 22:00:00,706.51,788.82,918.95,0.0,0.0,918.95,0.0,49.975
2025-07-07 23:00:00,618.7,690.77,967.49,0.0,0.0,967.49,0.0,49.999
2025-07-08 00:00:00,539.05,601.85,927.58,0.0,0.0,927.58,0.0,49.99
2025-07-08 01:00:00,510.47,569.94,946.43,0.0,0.0,946.43,0.0,50.01
2025-07-08 02:00:00,463.31,517.29,880.98,0.0,0.0,880.98,0.0,49.95
2025-07-08 03:00:00,451.88,504.52,964.28,0.0,0.0,964.28,0.0,49.992
2025-07-08 04:00:00,479.64,535.52,934.45,0.0,0.0,934.45,0.0,50.003
2025-07-08 05:00:00,523.02,583.95,899.07,0.0,0.0,899.07,0.0,50.005
2025-07-08 06:00:00,618.65,690.72,922.56,0.0,0.0,922.56,0.0,50.008
2025-07-08 07:00:00,759.54,848.02,937.83,5.22,0.0,943.05,0.0,50.004
2025-07-08 08:00:00,835.51,932.85,944.66,7.07,0.0,951.73,0.0,50.031
2025-07-08 09:00:00,810.77,905.23,943.05,12.63,0.0,955.68,0.0,50.033
2025-07-08 10:00:00,781.16,872.16,940.85,13.9,0.0,954.75,0.0,49.995
2025-07-08 11:00:00,729.77,814.79,891.12,18.89,0.0,910.02,0.0,49.987
2025-07-08 12:00:00,754.53,842.44,938.31,17.34,0.0,955.66,0.0,50.005
2025-07-08 13:00:00,724.59,809.01,947.06,15.38,0.0,962.44,0.0,50.02
2025-07-08 14:00:00,670.74,748.88,934.52,14.41,0.0,948.93,0.0,50.001
2025-07-08 15:00:00,668.18,746.03,969.83,11.33,0.0,981.16,0.0,49.973
2025-07-08 16:00:00,699.71,781.22,954.37,8.29,0.0,962.66,0.0,50.024
2025-07-08 17:00:00,762.09,850.87,909.18,4.28,0.0,913.47,0.0,50.01
2025-07-08 18:00:00,868.38,969.55,915.43,0.0,48.2,963.62,5.92,49.985
2025-07-08 19:00:00,930.23,1038.6,930.52,0.0,50.0,980.52,58.08,49.4
2025-07-08 20:00:00,916.55,1023.33,923.61,0.0,50.0,973.61,49.72,49.509
2025-07-08 21:00:00,830.89,927.69,958.71,0.0,0.0,958.71,0.0,50.011
2025-07-08 22:00:00,706.64,788.96,906.53,0.0,0.0,906.53,0.0,49.994
2025-07-08 23:00:00,573.19,639.96,931.14,0.0,0.0,931.14,0.0,49.976
2025-07-09 00:00:00,532.42,594.45,928.57,0.0,0.0,928.57,0.0,50.007
2025-07-09 01:00:00,504.32,563.07,945.14,0.0,0.0,945.14,0.0,49.989
2025-07-09 02:00:00,478.68,534.45,961.13,0.0,0.0,961.13,0.0,50.001
2025-07-09 03:00:00,482.3,538.49,949.98,0.0,0.0,949.98,0.0,50.001
2025-07-09 04:00:00,491.28,548.51,920.53,0.0,0.0,920.53,0.0,49.974
2025-07-09 05:00:00,541.91,605.04,914.9,0.0,0.0,914.9,0.0,49.989
2025-07-09 06:00:00,608.13,678.98,936.45,0.0,0.0,936.45,0.0,49.99
2025-07-09 07:00:00,741.77,828.18,922.62,3.78,0.0,926.4,0.0,50.002
2025-07-09 08:00:00,841.04,939.02,931.64,7.01,0.38,939.03,0.0,50.012
2025-07-09 09:00:00,790.75,882.88,897.2,12.01,0.0,909.21,0.0,50.008
2025-07-09 10:00:00,760.81,849.44,906.32,15.32,0.0,921.64,0.0,50.022
2025-07-09 11:00:00,739.62,825.78,920.81,16.32,0.0,937.13,0.0,50.004
2025-07-09 12:00:00,713.13,796.21,954.45,17.96,0.0,972.41,0.0,50.05
2025-07-09 13:00:00,736.14,821.9,954.53,16.07,0.0,970.6,0.0,50.01
2025-07-09 14:00:00,698.2,779.55,938.4,13.91,0.0,952.3,0.0,49.967
2025-07-09 15:00:00,657.55,734.16,919.07,11.5,0.0,930.57,0.0,49.99
2025-07-09 16:00:00,713.83,796.99,929.68,8.36,0.0,938.05,0.0,50.08
2025-07-09 17:00:00,784.37,875.75,900.4,4.7,0.0,905.1,0.0,49.966
2025-07-09 18:00:00,891.7,995.58,923.18,0.0,48.67,971.85,23.73,49.775
2025-07-09 19:00:00,908.62,1014.47,960.33,0.0,48.13,1008.46,6.01,49.996
2025-07-09 20:00:00,907.25,1012.95,943.57,0.0,50.0,993.57,19.38,49.776
2025-07-09 21:00:00,828.57,925.1,905.9,0.0,19.32,925.22,0.0,50.04
2025-07-09 22:00:00,691.25,771.78,930.76,0.0,0.0,930.76,0.0,50.04
2025-07-09 23:00:00,583.39,651.36,941.43,0.0,0.0,941.43,0.0,49.993
2025-07-10 00:00:00,546.51,610.18,924.37,0.0,0.0,924.37,0.0,49.953
2025-07-10 01:00:00,519.17,579.65,943.06,0.0,0.0,943.06,0.0,50.016
2025-07-10 02:00:00,480.45,536.42,914.58,0.0,0.0,914.58,0.0,49.998
2025-07-10 03:00:00,475.41,530.79,944.49,0.0,0.0,944.49,0.0,49.996
2025-07-10 04:00:00,489.19,546.18,971.4,0.0,0.0,971.4,0.0,50.017
2025-07-10 05:00:00,540.68,603.67,946.93,0.0,0.0,946.93,0.0,50.001
2025-07-10 06:00:00,609.05,680.0,968.99,0.0,0.0,968.99,0.0,49.961
2025-07-10 07:00:00,784.09,875.44,934.9,4.92,0.0,939.82,0.0,49.998
2025-07-10 08:00:00,854.52,954.07,894.14,6.88,50.0,951.02,3.05,49.979
2025-07-10 09:00:00,798.77,891.83,920.59,13.06,0.0,933.64,0.0,50.013
2025-07-10 10:00:00,739.01,825.1,954.69,13.71,0.0,968.4,0.0,50.032
2025-07-10 11:00:00,737.94,823.91,923.72,17.7,0.0,941.42,0.0,49.952
2025-07-10 12:00:00,702.6,784.45,909.2,15.69,0.0,924.89,0.0,50.026
2025-07-10 13:00:00,727.4,812.15,935.49,16.33,0.0,951.82,0.0,49.991
2025-07-10 14:00:00,679.96,759.18,939.01,13.77,0.0,952.78,0.0,50.005
2025-07-10 15:00:00,693.77,774.6,943.46,11.82,0.0,955.28,0.0,50.022
2025-07-10 16:00:00,705.58,787.78,936.99,9.74,0.0,946.73,0.0,49.982
2025-07-10 17:00:00,773.91,864.07,937.16,4.36,0.0,941.52,0.0,49.991
2025-07-10 18:00:00,854.24,953.75,963.25,0.0,0.0,963.25,0.0,50.015
2025-07-10 19:00:00,912.84,1019.19,912.78,0.0,50.0,962.78,56.41,49.422
2025-07-10 20:00:00,931.04,1039.5,927.27,0.0,49.51,976.77,62.73,49.381
2025-07-10 21:00:00,853.45,952.87,935.73,0.0,17.69,953.42,0.0,49.974
2025-07-10 22:00:00,721.24,805.26,889.34,0.0,0.0,889.34,0.0,50.031
2025-07-10 23:00:00,604.53,674.96,933.37,0.0,0.0,933.37,0.0,50.019
2025-07-11 00:00:00,542.93,606.18,955.21,0.0,0.0,955.21,0.0,49.981
2025-07-11 01:00:00,518.45,578.84,940.96,0.0,0.0,940.96,0.0,50.028
2025-07-11 02:00:00,466.81,521.19,905.31,0.0,0.0,905.31,0.0,50.011
2025-07-11 03:00:00,457.48,510.77,910.88,0.0,0.0,910.88,0.0,49.977
2025-07-11 04:00:00,454.99,507.99,930.23,0.0,0.0,930.23,0.0,50.018
2025-07-11 05:00:00,546.63,610.32,938.93,0.0,0.0,938.93,0.0,50.018
2025-07-11 06:00:00,655.56,731.93,971.44,0.0,0.0,971.44,0.0,49.961
2025-07-11 07:00:00,753.22,840.97,959.04,4.29,0.0,963.33,0.0,49.94
2025-07-11 08:00:00,798.59,891.62,921.58,8.13,0.0,929.71,0.0,49.99
2025-07-11 09:00:00,819.0,914.42,922.7,12.71,0.0,935.41,0.0,49.982
2025-07-11 10:00:00,734.73,820.32,919.36,13.39,0.0,932.75,0.0,50.016
2025-07-11 11:00:00,721.22,805.24,961.2,17.02,0.0,978.23,0.0,49.984
2025-07-11 12:00:00,744.87,831.65,965.04,17.51,0.0,982.55,0.0,49.985
2025-07-11 13:00:00,719.6,803.43,937.13,16.06,0.0,953.19,0.0,50.046
2025-07-11 14:00:00,688.21,768.39,919.59,15.19,0.0,934.79,0.0,50.032
2025-07-11 15:00:00,676.38,755.18,978.11,12.12,0.0,990.23,0.0,49.962
2025-07-11 16:00:00,717.3,800.86,935.9,8.84,0.0,944.74,0.0,50.034
2025-07-11 17:00:00,771.24,861.09,907.61,3.93,0.0,911.54,0.0,50.04
2025-07-11 18:00:00,846.74,945.39,921.36,0.0,25.21,946.56,0.0,49.997
2025-07-11 19:00:00,909.11,1015.02,926.3,0.0,50.0,976.3,38.72,49.604
2025-07-11 20:00:00,896.78,1001.25,932.85,0.0,50.0,982.85,18.41,49.769
2025-07-11 21:00:00,821.38,917.08,955.67,0.0,0.0,955.67,0.0,49.967
2025-07-11 22:00:00,689.78,770.14,931.37,0.0,0.0,931.37,0.0,49.998
2025-07-11 23:00:00,620.0,692.23,912.08,0.0,0.0,912.08,0.0,49.989
2025-07-12 00:00:00,455.77,508.87,934.39,0.0,0.0,934.39,0.0,49.992
2025-07-12 01:00:00,458.79,512.23,936.92,0.0,0.0,936.92,0.0,50.009
2025-07-12 02:00:00,431.85,482.17,908.51,0.0,0.0,908.51,0.0,50.045
2025-07-12 03:00:00,423.35,472.67,930.23,0.0,0.0,930.23,0.0,49.986
2025-07-12 04:00:00,444.82,496.64,952.41,0.0,0.0,952.41,0.0,49.986
2025-07-12 05:00:00,503.05,561.66,919.14,0.0,0.0,919.14,0.0,49.997
2025-07-12 06:00:00,563.41,629.05,894.04,0.0,0.0,894.04,0.0,49.994
2025-07-12 07:00:00,701.87,783.64,915.93,4.46,0.0,920.4,0.0,50.043
2025-07-12 08:00:00,779.88,870.74,942.93,8.02,0.0,950.95,0.0,49.996
2025-07-12 09:00:00,710.58,793.36,923.47,12.51,0.0,935.99,0.0,50.023
2025-07-12 10:00:00,724.59,809.01,911.51,14.79,0.0,926.29,0.0,50.065
2025-07-12 11:00:00,650.58,726.37,908.01,15.61,0.0,923.62,0.0,50.044
2025-07-12 12:00:00,681.93,761.38,923.68,18.82,0.0,942.5,0.0,49.996
2025-07-12 13:00:00,664.4,741.8,950.37,16.69,0.0,967.05,0.0,49.989
2025-07-12 14:00:00,645.53,720.73,962.81,15.47,0.0,978.27,0.0,49.977
2025-07-12 15:00:00,624.85,697.65,972.04,13.38,0.0,985.43,0.0,50.003
2025-07-12 16:00:00,671.59,749.83,928.67,9.45,0.0,938.13,0.0,49.961
2025-07-12 17:00:00,689.06,769.34,936.24,4.6,0.0,940.84,0.0,50.057
2025-07-12 18:00:00,800.07,893.28,929.09,0.0,0.0,929.09,0.0,49.987
2025-07-12 19:00:00,831.68,928.57,918.52,0.0,10.41,928.92,0.0,50.002
2025-07-12 20:00:00,804.41,898.12,921.49,0.0,0.0,921.49,0.0,50.007
2025-07-12 21:00:00,767.35,856.75,924.04,0.0,0.0,924.04,0.0,49.971
2025-07-12 22:00:00,675.71,754.43,934.98,0.0,0.0,934.98,0.0,50.026
2025-07-12 23:00:00,551.98,616.28,953.4,0.0,0.0,953.4,0.0,50.012
2025-07-13 00:00:00,498.92,557.05,963.34,0.0,0.0,963.34,0.0,49.994
2025-07-13 01:00:00,464.64,518.77,955.72,0.0,0.0,955.72,0.0,50.01
2025-07-13 02:00:00,428.96,478.93,942.76,0.0,0.0,942.76,0.0,49.999
2025-07-13 03:00:00,419.15,467.98,949.91,0.0,0.0,949.91,0.0,50.0
2025-07-13 04:00:00,435.46,486.19,934.17,0.0,0.0,934.17,0.0,49.984
2025-07-13 05:00:00,480.85,536.87,923.92,0.0,0.0,923.92,0.0,50.004
2025-07-13 06:00:00,579.89,647.45,916.01,0.0,0.0,916.01,0.0,50.011
2025-07-13 07:00:00,695.93,777.01,933.16,3.95,0.0,937.12,0.0,49.98
2025-07-13 08:00:00,745.38,832.21,925.58,8.46,0.0,934.04,0.0,50.008
2025-07-13 09:00:00,711.84,794.77,957.8,11.87,0.0,969.67,0.0,49.952
2025-07-13 10:00:00,699.22,780.68,896.46,13.75,0.0,910.21,0.0,50.032
2025-07-13 11:00:00,661.24,738.27,914.02,16.82,0.0,930.84,0.0,49.97
2025-07-13 12:00:00,680.09,759.32,958.18,18.78,0.0,976.96,0.0,49.958
2025-07-13 13:00:00,670.97,749.14,932.64,18.06,0.0,950.7,0.0,49.988
2025-07-13 14:00:00,620.87,693.2,928.36,15.57,0.0,943.93,0.0,50.006
2025-07-13 15:00:00,610.48,681.6,896.81,10.39,0.0,907.2,0.0,49.993
2025-07-13 16:00:00,685.67,765.55,928.05,7.59,0.0,935.64,0.0,50.021
2025-07-13 17:00:00,723.49,807.77,951.81,4.46,0.0,956.27,0.0,49.995
2025-07-13 18:00:00,793.16,885.56,944.37,0.0,0.0,944.37,0.0,49.996
2025-07-13 19:00:00,824.05,920.05,930.51,0.0,0.0,930.51,0.0,49.998
2025-07-13 20:00:00,807.99,902.12,952.41,0.0,0.0,952.41,0.0,50.044
2025-07-13 21:00:00,736.77,822.6,949.36,0.0,0.0,949.36,0.0,49.991
2025-07-13 22:00:00,672.66,751.02,936.3,0.0,0.0,936.3,0.0,50.064
2025-07-13 23:00:00,546.06,609.67,957.52,0.0,0.0,957.52,0.0,50.051
2025-07-14 00:00:00,546.58,610.26,917.06,0.0,0.0,917.06,0.0,49.972
2025-07-14 01:00:00,499.47,557.65,927.63,0.0,0.0,927.63,0.0,50.025
2025-07-14 02:00:00,464.56,518.68,921.15,0.0,0.0,921.15,0.0,49.986
2025-07-14 03:00:00,453.77,506.63,924.82,0.0,0.0,924.82,0.0,50.005
2025-07-14 04:00:00,445.71,497.63,919.97,0.0,0.0,919.97,0.0,49.962
2025-07-14 05:00:00,530.43,592.23,927.93,0.0,0.0,927.93,0.0,49.999
2025-07-14 06:00:00,621.12,693.48,943.6,0.0,0.0,943.6,0.0,50.071
2025-07-14 07:00:00,767.7,857.14,961.2,4.21,0.0,965.41,0.0,49.982
2025-07-14 08:00:00,804.13,897.81,943.52,7.91,0.0,951.43,0.0,50.021
2025-07-14 09:00:00,830.68,927.45,942.23,13.35,0.0,955.58,0.0,50.005
2025-07-14 10:00:00,767.62,857.05,913.77,15.15,0.0,928.92,0.0,49.989
2025-07-14 11:00:00,756.82,844.99,940.89,18.27,0.0,959.16,0.0,50.033
2025-07-14 12:00:00,732.88,818.26,929.75,16.92,0.0,946.66,0.0,49.991
2025-07-14 13:00:00,733.64,819.1,944.04,17.09,0.0,961.13,0.0,50.002
2025-07-14 14:00:00,671.51,749.74,934.36,15.08,0.0,949.44,0.0,50.008
2025-07-14 15:00:00,700.24,781.82,950.93,11.42,0.0,962.35,0.0,50.033
2025-07-14 16:00:00,701.71,783.45,933.75,8.4,0.0,942.15,0.0,49.993
2025-07-14 17:00:00,747.52,834.61,934.76,3.98,0.0,938.74,0.0,50.059
2025-07-14 18:00:00,846.95,945.62,924.72,0.0,19.85,944.56,1.06,49.947
2025-07-14 19:00:00,917.43,1024.32,966.07,0.0,48.58,1014.64,9.67,49.891
2025-07-14 20:00:00,871.45,972.98,941.87,0.0,31.31,973.18,0.0,50.033
2025-07-14 21:00:00,833.34,930.42,923.15,0.0,7.23,930.38,0.05,49.988
2025-07-14 22:00:00,683.16,762.74,909.31,0.0,0.0,909.31,0.0,50.007
2025-07-14 23:00:00,573.23,640.01,914.51,0.0,0.0,914.51,0.0,49.978
2025-07-15 00:00:00,550.41,614.53,948.98,0.0,0.0,948.98,0.0,49.967
2025-07-15 01:00:00,516.03,576.14,917.41,0.0,0.0,917.41,0.0,49.99
2025-07-15 02:00:00,464.58,518.71,968.71,0.0,0.0,968.71,0.0,50.021
2025-07-15 03:00:00,458.72,512.16,954.19,0.0,0.0,954.19,0.0,49.987
2025-07-15 04:00:00,489.26,546.26,914.13,0.0,0.0,914.13,0.0,50.0
2025-07-15 05:00:00,537.73,600.37,913.35,0.0,0.0,913.35,0.0,49.99
2025-07-15 06:00:00,626.21,699.17,901.19,0.0,0.0,901.19,0.0,50.019
2025-07-15 07:00:00,772.95,863.0,924.12,4.0,0.0,928.12,0.0,49.962
2025-07-15 08:00:00,828.68,925.22,940.11,7.62,0.0,947.72,0.0,50.0
2025-07-15 09:00:00,808.03,902.16,960.65,11.92,0.0,972.57,0.0,49.994
2025-07-15 10:00:00,752.01,839.62,931.25,14.33,0.0,945.58,0.0,49.98
2025-07-15 11:00:00,728.99,813.92,931.61,14.53,0.0,946.15,0.0,50.033
2025-07-15 12:00:00,726.85,811.52,889.92,17.2,0.0,907.12,0.0,49.959
2025-07-15 13:00:00,716.95,800.48,927.89,16.3,0.0,944.18,0.0,50.011
2025-07-15 14:00:00,697.9,779.21,958.91,16.11,0.0,975.03,0.0,50.014
2025-07-15 15:00:00,670.09,748.15,949.48,13.96,0.0,963.43,0.0,49.993
2025-07-15 16:00:00,730.0,815.04,899.81,8.81,0.0,908.62,0.0,50.051
2025-07-15 17:00:00,760.84,849.48,939.69,4.15,0.0,943.84,0.0,50.013
2025-07-15 18:00:00,866.87,967.86,980.0,0.0,0.0,980.0,0.0,49.984
2025-07-15 19:00:00,910.73,1016.83,928.08,0.0,50.0,978.08,38.75,49.63
2025-07-15 20:00:00,897.94,1002.55,936.17,0.0,49.23,985.4,17.15,49.819
2025-07-15 21:00:00,782.0,873.11,935.64,0.0,0.0,935.64,0.0,49.992
2025-07-15 22:00:00,731.59,816.82,943.32,0.0,0.0,943.32,0.0,50.031
2025-07-15 23:00:00,595.3,664.65,943.8,0.0,0.0,943.8,0.0,50.016
2025-07-16 00:00:00,548.5,612.39,931.81,0.0,0.0,931.81,0.0,50.029
2025-07-16 01:00:00,498.7,556.8,922.49,0.0,0.0,922.49,0.0,49.94
2025-07-16 02:00:00,476.62,532.14,918.29,0.0,0.0,918.29,0.0,50.011
2025-07-16 03:00:00,480.8,536.81,933.3,0.0,0.0,933.3,0.0,50.041
2025-07-16 04:00:00,473.89,529.1,950.3,0.0,0.0,950.3,0.0,49.975
2025-07-16 05:00:00,548.75,612.68,923.06,0.0,0.0,923.06,0.0,50.007
2025-07-16 06:00:00,624.64,697.41,941.38,0.0,0.0,941.38,0.0,49.997
2025-07-16 07:00:00,760.32,848.9,904.06,4.2,0.0,908.26,0.0,50.021
2025-07-16 08:00:00,845.75,944.28,946.62,8.02,0.0,954.64,0.0,49.989
2025-07-16 09:00:00,824.69,920.76,936.36,9.56,0.0,945.91,0.0,50.023
2025-07-16 10:00:00,739.61,825.78,931.88,13.53,0.0,945.41,0.0,49.996
2025-07-16 11:00:00,716.09,799.52,958.84,18.53,0.0,977.36,0.0,50.071
2025-07-16 12:00:00,722.43,806.6,925.79,17.5,0.0,943.3,0.0,50.012
2025-07-16 13:00:00,717.58,801.18,943.39,15.93,0.0,959.32,0.0,50.06
2025-07-16 14:00:00,693.6,774.4,924.59,15.19,0.0,939.78,0.0,50.019
2025-07-16 15:00:00,700.49,782.1,913.22,10.14,0.0,923.36,0.0,49.993
2025-07-16 16:00:00,739.15,825.26,956.95,8.69,0.0,965.64,0.0,50.004
2025-07-16 17:00:00,761.01,849.67,927.27,4.85,0.0,932.12,0.0,50.013
2025-07-16 18:00:00,855.81,955.51,937.02,0.0,18.04,955.06,0.45,49.941
2025-07-16 19:00:00,884.74,987.81,925.98,0.0,49.95,975.92,11.89,49.908
2025-07-16 20:00:00,935.35,1044.31,927.58,0.0,48.3,975.88,68.43,49.323
2025-07-16 21:00:00,832.21,929.17,935.17,0.0,0.0,935.17,0.0,50.016
2025-07-16 22:00:00,724.39,808.78,937.17,0.0,0.0,937.17,0.0,50.018
2025-07-16 23:00:00,585.38,653.58,965.53,0.0,0.0,965.53,0.0,49.97
2025-07-17 00:00:00,532.36,594.38,948.24,0.0,0.0,948.24,0.0,50.005
2025-07-17 01:00:00,511.26,570.83,921.33,0.0,0.0,921.33,0.0,50.003
2025-07-17 02:00:00,474.28,529.54,987.1,0.0,0.0,987.1,0.0,49.972
2025-07-17 03:00:00,471.28,526.19,942.61,0.0,0.0,942.61,0.0,50.039
2025-07-17 04:00:00,504.89,563.71,962.94,0.0,0.0,962.94,0.0,50.05
2025-07-17 05:00:00,519.77,580.32,920.1,0.0,0.0,920.1,0.0,49.993
2025-07-17 06:00:00,608.21,679.07,919.4,0.0,0.0,919.4,0.0,50.016
2025-07-17 07:00:00,736.15,821.91,913.57,4.85,0.0,918.42,0.0,50.001
2025-07-17 08:00:00,878.36,980.69,932.15,8.24,41.73,982.11,0.0,49.994
2025-07-17 09:00:00,828.79,925.34,943.13,11.05,0.0,954.18,0.0,49.991
2025-07-17 10:00:00,750.12,837.5,953.2,15.29,0.0,968.48,0.0,49.971
2025-07-17 11:00:00,734.98,820.6,914.0,17.09,0.0,931.09,0.0,50.012
2025-07-17 12:00:00,719.32,803.12,959.7,17.33,0.0,977.03,0.0,49.987
2025-07-17 13:00:00,731.88,817.14,952.57,16.78,0.0,969.35,0.0,50.017
2025-07-17 14:00:00,690.97,771.46,915.83,14.59,0.0,930.42,0.0,49.991
2025-07-17 15:00:00,683.94,763.62,899.48,12.12,0.0,911.59,0.0,49.973
2025-07-17 16:00:00,726.85,811.52,956.8,8.38,0.0,965.18,0.0,49.985
2025-07-17 17:00:00,776.54,867.0,926.35,4.78,0.0,931.12,0.0,50.011
2025-07-17 18:00:00,866.87,967.86,943.04,0.0,24.34,967.39,0.47,49.989
2025-07-17 19:00:00,918.13,1025.09,950.81,0.0,50.0,1000.81,24.28,49.736
2025-07-17 20:00:00,908.05,1013.84,930.83,0.0,48.11,978.94,34.9,49.693
2025-07-17 21:00:00,860.1,960.3,968.03,0.0,0.0,968.03,0.0,49.968
2025-07-17 22:00:00,726.43,811.06,927.27,0.0,0.0,927.27,0.0,50.034
2025-07-17 23:00:00,617.97,689.96,939.82,0.0,0.0,939.82,0.0,50.03
2025-07-18 00:00:00,529.82,591.55,954.36,0.0,0.0,954.36,0.0,50.024
2025-07-18 01:00:00,496.01,553.79,945.27,0.0,0.0,945.27,0.0,50.021
2025-07-18 02:00:00,485.21,541.73,962.35,0.0,0.0,962.35,0.0,49.983
2025-07-18 03:00:00,461.0,514.71,913.23,0.0,0.0,913.23,0.0,49.988
2025-07-18 04:00:00,460.42,514.06,919.78,0.0,0.0,919.78,0.0,50.05
2025-07-18 05:00:00,528.12,589.64,937.53,0.0,0.0,937.53,0.0,50.028
2025-07-18 06:00:00,623.0,695.58,986.78,0.0,0.0,986.78,0.0,50.014
2025-07-18 07:00:00,743.22,829.8,947.41,4.74,0.0,952.15,0.0,49.988
2025-07-18 08:00:00,875.92,977.96,924.23,9.07,43.3,976.59,1.37,49.966
2025-07-18 09:00:00,817.6,912.85,952.49,11.92,0.0,964.41,0.0,49.973
2025-07-18 10:00:00,778.67,869.38,921.24,14.17,0.0,935.41,0.0,49.985
2025-07-18 11:00:00,739.3,825.43,936.1,16.42,0.0,952.52,0.0,49.995
2025-07-18 12:00:00,735.96,821.69,943.07,17.49,0.0,960.56,0.0,50.006
